maiorAtraso,margemBrutaAcumulada,titulosEmAberto,valorSolicitado,totalAtivo,faturamentoBruto,capitalSocial,RiscoMuitoBaixo,RiscoMedio,RiscoAlto,Restricoes_Bin,MEEPPMEI,EMP_5_ANOS,EMP_10_ANOS,EMP_16_ANOS,EMP_17_ANOS_MAIS,cluster
9,0.0,0.0,360000,386929000.0,671575000.0,290536290.0,0,1,0,1,0,0,0,1,0,2
0,0.418605053,0.0,20000,0.0,2971541.0,300000.0,0,0,0,0,0,1,0,0,0,0
0,0.0,0.0,80000,13449460.0,42940058.0,100000.0,0,0,0,0,1,0,0,0,1,1
7,0.4191276738,0.0,40000,0.0,3751359.0,20159.0,0,0,0,0,0,0,0,0,1,1
16,0.5204969471,8254.4,30000,2258487.0,3329399.0,100000.0,0,0,0,0,1,0,1,0,0,3
20,0.2518560576,0.0,30000,4751350.0,6717137.0,110000.0,0,0,0,0,1,0,0,0,1,1
23,0.4483510729,0.0,40000,283470.0,382300.0,140000.0,0,0,0,0,0,0,1,0,0,3
0,0.0,0.0,100,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1
0,0.4313753846,0.0,20000,0.0,35413776.0,300000.0,0,0,0,0,1,0,0,1,0,2
8,0.23149085,60869.95,200000,5291423.0,12442021.0,100000.0,0,0,0,0,0,0,1,0,0,3
0,0.0,0.0,1000000,21912000.0,21351000.0,100000.0,1,0,0,0,0,0,0,1,0,2
4,0.4698549008,17107.18,60000,1488698.0,3218464.0,200000.0,1,0,0,0,0,0,1,0,0,3
9,0.0,0.0,100000,18100831.0,52630079.0,1000000.0,0,0,0,0,0,0,0,0,1,1
18,0.5814596581,0.0,500000,10084881.0,44891905.0,1300000.0,0,0,0,0,0,0,0,0,1,1
3,0.1818755793,0.0,70000,4575716.0,3105762.0,60000.0,1,0,0,0,0,0,0,0,1,1
0,0.5092558875,0.0,15000,0.0,233104.0,15000.0,0,1,0,0,1,1,0,0,0,0
24,0.4692603175,25200.0,400000,75116005.0,181750105.0,3600000.0,0,0,0,0,0,0,0,0,1,1
3,0.0,0.0,30000,625791.0,855940.0,100000.0,0,0,0,1,0,0,0,0,1,1
22,0.3210338255,15476.5,40000,4450974.0,3604070.0,120000.0,0,0,0,0,0,0,0,0,1,1
98,0.3784673488,159300.23,85000,675439.0,2395685.0,200000.0,0,0,0,1,0,0,0,0,1,1
3,0.5208603774,0.0,30000,40865389.0,30646091.0,11936479.0,1,0,0,0,0,0,0,0,1,1
17,0.0,0.0,60000,7574889.0,4371129.0,600000.0,0,0,0,0,1,0,0,1,0,2
30,0.0,0.0,100000,7734412.0,4664367.0,200000.0,0,0,0,1,0,0,1,0,0,3
0,0.0,0.0,125000,25254548.0,18679954.0,939687.0,0,0,0,1,0,0,0,0,1,1
107,0.4692825797,0.0,50000,930812.0,230953.0,100000.0,0,1,0,1,1,0,0,1,0,2
411,0.2932141791,44094.17,105000,4152165.0,9372241.0,500000.0,1,0,0,0,0,0,0,0,1,1
3,0.0658722608,0.0,20000,6501209.0,0.0,200000.0,0,0,0,0,0,0,0,0,1,1
6,0.4961049817,0.0,150000,1383532.0,2160635.0,1200000.0,1,0,0,0,0,0,0,1,0,2
3,0.4697247613,16155.36,80000,2923324.0,16344297.0,100000.0,0,0,0,0,1,1,0,0,0,0
3,0.572532815,0.0,400000,97919296.0,162105477.0,300000.0,1,0,0,0,0,0,0,0,1,1
0,0.2647247024,0.0,50000,1895633.0,1884792.0,25000.0,1,0,0,0,0,0,0,0,1,1
3,0.3044278231,2968.0,30000,0.0,775287.0,150000.0,0,0,0,0,0,0,0,1,0,2
61,0.3080736662,0.0,180000,21609996.0,9666235.0,1000000.0,0,0,0,0,1,0,0,1,0,2
13,0.3040172091,0.0,20000,6079783.0,0.0,60000.0,0,1,0,0,0,0,0,0,1,1
0,0.5875687962,69735.0,190000,24659229.0,70915028.0,4000000.0,0,0,0,0,0,1,0,0,0,0
64,0.3667671775,259359.83,1500000,94195502.0,123692367.0,10000000.0,1,0,0,0,0,0,0,1,0,2
0,0.55819139,1020.0,20000,0.0,3877424.0,30000.0,0,0,0,0,0,0,0,1,0,2
0,0.0,0.0,20000,3393451.0,6642318.0,1000000.0,0,0,0,0,1,1,0,0,0,0
3,0.3883456915,0.0,45000,0.0,3590835.0,104000.0,0,0,0,0,0,0,1,0,0,3
3,0.5126153152,765000.0,2000000,18595469.0,45946428.0,1000000.0,0,0,0,0,0,1,0,0,0,0
23,0.3297961267,0.0,120000,8945697.0,20052539.0,1500000.0,0,1,0,0,1,0,1,0,0,3
3,0.0,0.0,50000,7579665.0,19428398.0,100000.0,0,0,0,0,1,0,1,0,0,3
5,0.3263672048,2244.33,15000,1093742.0,1391653.0,93700.0,0,1,0,0,1,0,1,0,0,3
8,0.4027320189,0.0,60000,2097722.0,2137923.0,605527.0,0,0,0,0,1,0,0,1,0,2
0,0.2817467795,0.0,80000,1372485.0,5345726.0,10000.0,0,1,0,0,1,1,0,0,0,0
11,0.0,0.0,1200000,13298557.0,19418063.0,310000.0,0,1,0,1,0,1,0,0,0,0
0,0.3438945006,0.0,100000,9147367.0,8856332.0,80000.0,1,0,0,0,0,0,1,0,0,3
13,0.6575875439,3852.0,300000,276423441.0,220136057.0,233380247.0,0,0,0,0,0,0,0,0,1,1
2,0.5861232635,0.0,24000,516278.0,1323000.0,100000.0,0,0,0,0,1,0,1,0,0,3
4,0.5085351438,26166.67,100000,1630735.0,3614970.0,88000.0,0,0,0,0,1,0,1,0,0,3
4,0.404276689,0.0,50000,14627408.0,5995478.0,4000000.0,0,0,0,1,1,0,1,0,0,3
36,0.4250424607,0.0,50000,10853307.0,10187376.0,100000.0,0,0,0,0,0,0,0,1,0,2
7,0.355986047,0.0,100000,0.0,4561838.0,600000.0,0,0,0,0,0,0,0,0,1,1
6,0.504242511,365280.77,800000,18736005.0,26720918.0,600000.0,0,0,0,0,0,0,0,1,0,2
9,0.5966355714,0.0,400000,2771441.0,7198257.0,400000.0,0,0,0,0,0,1,0,0,0,0
0,0.0,0.0,100000,135399753.0,225787476.0,19688456.0,0,0,0,1,0,1,0,0,0,0
0,0.0279896296,0.0,10000,0.0,857464.0,80000.0,0,1,0,0,0,1,0,0,0,0
175,0.4870038127,286602.51,1300000,34236391.0,211812085.0,8049257.0,0,0,0,0,0,0,0,0,1,1
18,0.4744018878,0.0,80000,2214370.0,2442136.0,600000.0,0,0,0,0,0,0,0,0,1,1
94,0.3948994955,2400.0,40000,1602579.0,2576575.0,1000000.0,0,0,0,0,0,1,0,0,0,0
4,0.5213527664,0.0,100000,3762616.0,2970327.0,100000.0,1,0,0,0,0,0,0,1,0,2
0,0.108066536,0.0,50000,63028.0,17017.0,60000.0,0,0,0,0,0,1,0,0,0,0
0,0.0,0.0,50000,189176.0,364075.0,110000.0,0,1,0,0,1,1,0,0,0,0
4,0.4185281385,3465.0,27400,0.0,897133.0,50000.0,0,1,0,0,0,1,0,0,0,0
135,0.387283882,0.0,30000,1592690.0,1818035.0,100000.0,0,0,0,0,1,0,1,0,0,3
6,0.5139604305,0.0,40000,13528750.0,5835816.0,120000.0,1,0,0,0,0,0,0,0,1,1
3,0.3886656781,1139321.9,1900000,62188103.0,56615900.0,5000000.0,0,0,0,1,0,0,0,0,1,1
15,0.0,0.0,500000,766925041.0,559938205.0,1000000.0,0,0,0,0,0,0,0,0,1,1
4,0.3642143965,0.0,10000,204288.0,344053.0,100000.0,0,0,0,0,0,1,0,0,0,0
20,0.5167641478,14578.2,49000,2776167.0,6875327.0,250000.0,0,1,0,0,0,0,0,1,0,2
19,0.5707778356,3844.0,40000,0.0,3783618.0,50000.0,0,0,0,0,0,0,0,0,1,1
3,0.690835949,3260.73,20000,282911.0,0.0,110000.0,0,0,0,0,0,0,1,0,0,3
0,0.4411045178,0.0,10000,0.0,1124060.0,150000.0,0,0,0,0,0,0,0,1,0,2
4,0.2998586684,0.0,120000,1875943.0,4230291.0,100000.0,0,0,0,0,0,0,1,0,0,3
22,0.6267355099,0.0,35000,4597179.0,0.0,500000.0,0,0,0,0,0,0,0,1,0,2
4,0.5537630662,0.0,55000,0.0,4730906.0,600000.0,0,0,0,0,0,0,0,0,1,1
25,0.2049510348,24120.0,285000,24157092.0,36985675.0,500000.0,1,0,0,0,0,0,0,1,0,2
8,0.5620862621,0.0,100000,802731.0,1519669.0,100000.0,1,0,0,0,0,0,0,0,1,1
0,0.4259710692,0.0,15000,102749536.0,102192777.0,2500000.0,0,0,0,0,0,1,0,0,0,0
41,0.6057167652,14545.9,100000,460989.0,11993678.0,100000.0,0,0,0,0,0,0,0,1,0,2
0,0.1808554281,0.0,30000,5268298.0,6508633.0,1000000.0,1,0,0,0,0,0,1,0,0,3
4,0.0,0.0,100000,937915.0,2116510.0,80000.0,1,0,0,0,0,0,0,1,0,2
0,0.49836119,0.0,50000,398278.0,364808.0,50000.0,0,0,0,0,0,1,0,0,0,0
0,0.3400470868,32264.11,100000,606494.0,4772999.0,50000.0,1,0,0,0,0,0,1,0,0,3
9,0.4690957976,0.0,60000,867623.0,1381561.0,20000.0,0,0,0,0,0,0,0,1,0,2
0,0.4016666948,0.0,15000,1725574.0,0.0,130000.0,0,0,0,0,0,0,0,0,1,1
21,0.0,0.0,500000,149016630.0,306698500.0,5000000.0,0,0,0,1,0,0,1,0,0,3
0,0.8063552462,0.0,200000,57272132.0,434115695.0,339943809.0,1,0,0,0,0,0,0,0,1,1
149,0.290294032,129534.99,250000,21754459.0,12177050.0,900000.0,0,0,0,0,0,0,0,0,1,1
0,0.0,0.0,100000,3978499.0,103314008.0,200000.0,0,0,0,0,0,1,0,0,0,0
4,0.3623129083,0.0,150000,4653754.0,3604257.0,105000.0,0,0,0,0,1,0,1,0,0,3
13,0.432636709,0.0,30000,20076775.0,16822434.0,105000.0,0,1,0,1,1,0,1,0,0,3
48,0.4849830862,853399.2,450000,2573567.0,17415430.0,600000.0,0,0,0,0,0,0,0,0,1,1
0,0.6031599106,0.0,20000,0.0,993068.0,10000.0,0,0,0,0,0,0,0,1,0,2
45,0.3321861084,0.0,20000,363449.0,929581.0,20000.0,0,1,0,1,0,0,0,0,1,1
28,0.5936793117,18951.89,340000,19294003.0,15874993.0,400000.0,0,0,0,0,0,0,0,0,1,1
21,0.6434266637,0.0,60000,0.0,3544537.0,400000.0,0,0,0,0,1,0,0,0,1,1
8,0.6049866791,23625.0,65000,1350165.0,2051988.0,150000.0,1,0,0,0,0,0,0,0,1,1
18,0.4901655208,33269.26,42000,3850888.0,4699829.0,280000.0,0,0,0,0,0,0,1,0,0,3
11,0.2196248579,0.0,55000,0.0,7584773.0,1400000.0,0,0,0,1,0,0,0,0,1,1
20,0.4380405229,88914.48,210000,2818464.0,4540341.0,104500.0,0,0,0,0,1,0,0,0,1,1
9,0.403342933,11039.68,40000,1781613.0,1328637.0,200000.0,0,0,0,0,1,1,0,0,0,0
2,0.6334070287,0.0,49999,14145011.0,1977737.0,2600000.0,1,0,0,0,0,0,0,0,1,1
13,0.5430809805,18605.3,140000,4262283.0,4287611.0,800000.0,0,0,0,0,0,0,0,0,1,1
0,0.0,0.0,300000,15963769.0,16058693.0,250000.0,1,0,0,0,0,0,0,0,1,1
0,0.0,0.0,20000,1303449.0,2895895.0,200000.0,0,0,0,0,0,0,1,0,0,3
74,0.3307467471,12960.0,100000,3230248.0,5654672.0,100000.0,0,0,0,0,1,0,0,1,0,2
26,0.4012288618,0.0,160000,5348686.0,6824293.0,800000.0,0,1,0,0,1,0,0,1,0,2
7,0.0550653092,0.0,150000,2590555.0,12017182.0,600000.0,0,1,0,0,1,1,0,0,0,0
121,0.568663325,172498.33,350000,5925394.0,23734313.0,1500000.0,0,0,0,0,0,0,1,0,0,3
3,0.4699159688,16314.67,40000,0.0,10579522.0,355500.0,0,0,0,0,1,0,1,0,0,3
0,0.3855528048,0.0,30000,571496.0,128953.0,500000.0,1,0,0,0,0,0,0,0,1,1
35,0.3104742762,46949.3,200000,773357528.0,597688966.0,96791092.0,0,0,0,0,0,0,0,0,1,1
82,0.5255814394,0.0,50000,0.0,328081.0,30000.0,0,1,0,0,1,1,0,0,0,0
4,0.4998650872,16500.0,35000,9539512.0,4066458.0,1000000.0,1,0,0,0,0,0,0,0,1,1
14,0.6059195625,0.0,200000,0.0,4144406.0,2050000.0,0,0,0,0,0,0,0,1,0,2
0,0.580401561,1500.0,80000,52061700.0,57405770.0,300000.0,1,0,0,0,0,0,0,1,0,2
43,0.0,0.0,350000,6492744.0,10932757.0,200000.0,1,0,0,0,0,0,0,0,1,1
0,0.3064932038,0.0,20000,0.0,1914293.0,4000.0,0,0,0,0,1,0,1,0,0,3
2,0.1331797028,0.0,10000,0.0,280034.0,95000.0,0,1,0,0,1,1,0,0,0,0
17,0.0,0.0,820000,2076423000.0,3369173000.0,330742994.0,0,1,0,1,0,0,0,0,1,1
4,0.2813948662,54801.51,250000,36924735.0,21236098.0,1000000.0,1,0,0,0,0,0,0,0,1,1
137,0.3204619655,0.0,45000,20534906.0,31169500.0,100000.0,0,0,0,0,1,0,1,0,0,3
5,0.2758590343,0.0,20000,0.0,569925.0,50000.0,0,1,0,0,0,1,0,0,0,0
6,0.0,0.0,30000,5851660.0,9055767.0,720000.0,1,0,0,0,0,0,0,0,1,1
35,0.0,0.0,60000,7192697.0,6824982.0,105000.0,0,1,0,0,1,1,0,0,0,0
0,0.0,0.0,60000,1575747.0,3619535.0,250000.0,0,0,0,0,1,0,0,0,1,1
14,0.5072490571,0.0,100000,335090249.0,502844274.0,49649158.0,0,0,0,1,0,0,0,0,1,1
5,0.4123162857,20797.0,120000,9468196.0,4515753.0,200000.0,0,0,0,0,0,1,0,0,0,0
0,0.404286903,0.0,70000,15912394.0,28817532.0,1000000.0,1,0,0,0,0,0,0,0,1,1
4,0.3830501564,0.0,30000,1024332.0,1898158.0,50000.0,0,0,0,0,0,0,1,0,0,3
128,0.3110758065,1920.0,15000,10305898.0,0.0,100000.0,0,0,0,0,0,0,0,0,1,1
72,0.2097790118,0.0,50000,1974957.0,2850256.0,200000.0,0,0,0,0,0,0,0,0,1,1
14,0.5746576945,168871.5,400000,5604907.0,8437711.0,265000.0,0,0,0,0,0,0,0,1,0,2
4,0.5626921338,0.0,50000,632780.0,209247.0,1500000.0,0,0,0,0,1,0,0,0,1,1
14,0.524758693,115033.33,150000,227101527.0,189095178.0,13358197.0,0,0,0,0,0,0,0,0,1,1
25,0.3256472893,5450.0,100000,2292943.0,1038077.0,30000.0,0,1,0,0,0,0,1,0,0,3
4,0.4752585847,0.0,500000,6421173.0,12621618.0,100000.0,0,0,0,0,1,0,1,0,0,3
0,0.0040016431,12560.0,300000,2131216.0,4062619.0,100000.0,0,1,0,0,1,1,0,0,0,0
9,0.3626761259,7682.99,50000,4822920.0,5150870.0,500000.0,1,0,0,0,0,0,1,0,0,3
0,0.3324044459,11440.0,50000,0.0,2148166.0,200000.0,0,0,0,0,0,0,1,0,0,3
160,0.0994350413,0.0,40000,53006683.0,106202500.0,5000000.0,0,0,0,0,1,0,0,0,1,1
0,0.511716373,0.0,20000,418519.0,931504.0,100000.0,0,0,0,0,1,0,1,0,0,3
6,0.0,0.0,400000,163349798.0,464051314.0,30000000.0,0,0,0,0,0,1,0,0,0,0
178,0.2912122551,0.0,150000,3800356.0,0.0,300000.0,0,0,0,0,0,0,0,1,0,2
4,0.3649807543,0.0,60000,30898217.0,26448958.0,2500000.0,0,0,0,1,0,0,1,0,0,3
0,0.680232443,38392.2,250000,50727546.0,40300874.0,50000.0,0,0,0,1,0,1,0,0,0,0
4,0.0,0.0,150000,2056176.0,2633907.0,100000.0,0,0,0,0,0,1,0,0,0,0
119,0.3344044674,0.0,250000,7572938.0,4915390.0,100000.0,0,0,0,0,1,0,0,0,1,1
27,0.3124532882,20109.82,60000,13275338.0,25378260.0,500000.0,0,0,0,0,0,0,0,1,0,2
53,0.5242473046,54675.0,150000,15090079.0,20715878.0,1500000.0,0,0,0,0,1,0,1,0,0,3
0,0.0,0.0,20000,965976.0,796983.0,5000.0,0,0,0,0,0,0,0,1,0,2
3,0.3737727884,21416.0,40000,23854649.0,51818185.0,4500000.0,1,0,0,0,0,0,0,0,1,1
3,0.5039992084,43116.8,95000,2378616.0,6109939.0,300000.0,0,0,0,0,1,0,1,0,0,3
67,0.5291803425,0.0,800000,76930705.0,36957960.0,500000.0,0,0,0,0,0,0,0,1,0,2
28,0.0,0.0,3500000,315477003.0,248078280.0,2000000.0,0,0,0,0,0,0,0,1,0,2
6,0.370447995,0.0,250000,12850951.0,14062790.0,400000.0,0,0,0,0,1,0,1,0,0,3
7,0.5013081671,39173.13,42000,0.0,1631910.0,100000.0,0,1,0,0,1,0,1,0,0,3
9,0.3208518519,6480.0,80000,10478233.0,8601769.0,1000000.0,0,0,0,0,0,0,0,1,0,2
3,0.4182719592,0.0,30000,0.0,2694148.0,35000.0,0,0,0,0,0,0,0,1,0,2
5,0.0,0.0,250000,3334817.0,3481397.0,100000.0,1,0,0,0,0,0,0,1,0,2
46,0.2117608696,1600.0,50000,2720310.0,5177045.0,150000.0,0,0,0,0,1,0,0,1,0,2
0,0.5352177562,44886.69,62000,3505347.0,10797598.0,500000.0,0,0,0,0,1,0,0,0,1,1
5,0.5320459796,27657.0,43500,1068988.0,1191995.0,100000.0,0,0,0,0,1,0,0,1,0,2
0,0.5512025075,50760.6,90000,7697664.0,11901644.0,1500000.0,1,0,0,0,0,0,0,0,1,1
21,0.4720463136,33706.67,500000,18479006.0,24041345.0,500000.0,0,0,0,0,0,0,0,0,1,1
4,0.3989342002,206985.86,500000,14590966.0,13243246.0,600000.0,1,0,0,0,0,0,0,0,1,1
0,0.9375823775,0.0,100000,2607351.0,1577219.0,1342240000.0,0,0,0,0,0,1,0,0,0,0
45,0.4006444775,78751.34,90000,7574818.0,4925896.0,100000.0,1,0,0,0,0,0,0,0,1,1
42,0.1353130079,2432.0,120000,4782537.0,3105934.0,480000.0,0,0,0,1,0,0,0,0,1,1
3,0.0,0.0,200000,7025714.0,14218458.0,500000.0,0,1,0,0,1,1,0,0,0,0
20,0.0,0.0,282000,3634506000.0,6426115000.0,511903186.0,0,1,0,1,0,1,0,0,0,0
0,0.1186433757,0.0,50000,3163017.0,8588087.0,0.0,0,0,0,0,1,0,0,1,0,2
6,0.3933354207,3420.0,150000,12116041.0,21686148.0,150000.0,0,0,0,0,1,1,0,0,0,0
4,0.0,0.0,1800000,1346295935.0,2218816229.0,9000.0,0,0,0,1,0,0,1,0,0,3
0,0.0,0.0,180000,5630157.0,3471942.0,600000.0,0,0,0,0,0,1,0,0,0,0
158,0.4487367983,0.0,20000,2725359.0,2494506.0,90000.0,1,0,0,0,0,0,0,0,1,1
57,0.1877488153,0.0,25000,0.0,1147373.0,80000.0,0,1,0,0,1,0,1,0,0,3
25,0.5662040907,7752.24,40000,0.0,1317788.0,24000.0,0,1,0,0,0,0,0,1,0,2
7,0.4705695498,3070.03,30000,0.0,1456141.0,50000.0,0,1,0,0,0,0,0,0,1,1
58,0.4239918686,0.0,25000,511329.0,7497219.0,290000.0,0,1,0,0,1,0,0,0,1,1
27,0.4841274647,3361.05,50000,12311578.0,20918829.0,110000.0,0,0,0,0,1,0,0,1,0,2
0,0.5916809211,0.0,20000,398220.0,1701131.0,90000.0,1,0,0,0,1,0,1,0,0,3
4,0.5643683209,0.0,5000,0.0,1535204.0,200000.0,0,0,0,0,0,1,0,0,0,0
67,0.0,0.0,50000,42576493.0,19549226.0,850000.0,0,0,0,0,0,0,0,0,1,1
0,0.4183220974,10228.23,50000,5558738.0,10751960.0,560000.0,0,0,0,0,1,0,0,0,1,1
3,0.0,0.0,400000,3582714.0,11029314.0,208826.0,0,0,0,0,1,0,0,0,1,1
0,0.5270963898,6712.77,35000,1221657.0,673536.0,1000000.0,0,0,0,0,1,0,1,0,0,3
0,0.0,0.0,300000,15230753.0,38472254.0,65000.0,0,0,0,0,0,1,0,0,0,0
8,0.4727089922,0.0,70000,61219436.0,42267812.0,50000.0,1,0,0,0,0,0,0,0,1,1
17,0.3705962715,73553.68,165000,5230735.0,20380171.0,1600000.0,0,0,0,0,0,0,0,0,1,1
3,0.0,0.0,500000,15936072.0,42966169.0,65000.0,0,0,0,0,0,0,0,0,1,1
22,0.4217446292,3498.66,50000,298030.0,1064268.0,100000.0,0,0,0,0,0,0,0,0,1,1
224,0.3144315725,31523.31,50000,899482.0,2122601.0,95400.0,0,1,0,0,1,0,1,0,0,3
0,0.0,0.0,10000,1346295.0,2218916229.0,9000.0,0,0,0,1,0,0,1,0,0,3
32,0.0,0.0,50000,2503098.0,3405084.0,100000.0,0,0,0,0,1,0,0,0,1,1
0,0.3956464286,0.0,50000,813970.0,2939945.0,128000.0,0,0,0,0,0,1,0,0,0,0
7,0.3063343254,0.0,50000,4134251.0,4036098.0,210000.0,0,0,0,0,1,1,0,0,0,0
0,0.0,0.0,20000,0.0,11127756.0,600000.0,0,0,0,0,1,0,0,0,1,1
10,0.3737121376,0.0,200000,11259542.0,30595624.0,200000.0,0,0,0,0,0,0,0,0,1,1
19,0.2306407082,60326.66,70000,4545015.0,6109309.0,200000.0,0,0,0,0,0,0,1,0,0,3
9,0.4063670654,55807.5,120000,1932463.0,4766807.0,100000.0,0,0,0,0,0,1,0,0,0,0
4,0.5802123529,44617.25,65000,0.0,895224.0,10000.0,0,0,0,0,0,0,0,1,0,2
3,0.3684894802,8283.68,20000,799656.0,1542345.0,50000.0,0,0,0,0,0,1,0,0,0,0
0,0.2634910155,0.0,50000,0.0,8128874.0,500000.0,0,0,0,0,0,0,0,1,0,2
4,0.5367386831,6804.0,1500000,20290799.0,133280394.0,833345.0,0,0,0,0,0,0,0,1,0,2
0,0.351752144,0.0,250000,10040915.0,11704733.0,300000.0,0,0,0,0,0,1,0,0,0,0
3,0.4371544344,45000.0,500000,13449460.0,42940058.0,200000.0,0,0,0,0,0,1,0,0,0,0
4,0.272233658,0.0,30000,83443.0,790284.0,200000.0,0,1,0,0,1,1,0,0,0,0
41,0.5298735164,6985.33,100000,2673090.0,5973086.0,100000.0,0,0,0,0,0,0,0,1,0,2
4,0.3145752451,0.0,200000,7580135.0,0.0,530000.0,0,1,0,0,0,0,0,0,1,1
11,0.3291950376,0.0,50000,3070613.0,2895486.0,100000.0,0,0,0,0,1,0,0,1,0,2
3,0.0,0.0,50000,0.0,3570326.0,1000.0,0,0,0,0,0,1,0,0,0,0
3,0.479719888,48121.99,300000,2702235.0,2003041.0,200000.0,1,0,0,0,0,0,0,0,1,1
0,0.4828385418,0.0,30000,274271.0,710311.0,20000.0,0,0,0,0,1,0,1,0,0,3
9,0.4187989043,0.0,40000,0.0,1554225.0,95400.0,0,1,0,0,0,1,0,0,0,0
3,0.5261150209,20471.75,70000,1259514.0,3920879.0,100000.0,0,0,0,0,1,1,0,0,0,0
0,0.4655674265,46608.0,100000,2849342.0,4384249.0,200000.0,0,1,0,0,1,1,0,0,0,0
3,0.0,0.0,49500,1055549.0,2735673.0,93700.0,0,0,0,0,1,1,0,0,0,0
0,0.6482285714,0.0,50000,179067.0,62999.0,5000.0,0,1,0,0,1,1,0,0,0,0
99,0.0,0.0,100000,16311448.0,32045758.0,800000.0,1,0,0,0,0,0,0,0,1,1
47,0.0,0.0,3500000,52543378.0,115691581.0,3000000.0,0,0,0,0,0,0,1,0,0,3
0,0.0,0.0,170000,1875589.0,1523427000.0,440077657.0,1,0,0,0,0,0,0,0,1,1
21,0.2775779043,0.0,65000,1261167.0,138392.0,100000.0,0,1,0,0,1,0,0,1,0,2
14,0.0,0.0,4400000,30262574.0,28938275.0,6450000.0,1,0,0,0,0,0,0,0,1,1
0,0.5480538012,7200.0,20000,0.0,2030795.0,30000.0,1,0,0,0,0,0,1,0,0,3
6,0.3279276866,3033.34,30000,0.0,1231363.0,100000.0,0,0,0,0,0,0,1,0,0,3
30,0.316048996,8300.0,250000,3360028.0,11753319.0,100000.0,0,1,0,0,1,1,0,0,0,0
0,0.0,0.0,20000,2130348.0,5110563.0,500000.0,1,0,0,0,0,0,0,0,1,1
0,0.4765850321,7135.0,50000,439515.0,282241.0,100000.0,0,0,0,0,1,0,0,1,0,2
109,0.2823176753,0.0,10000,872410.0,787817.0,500000.0,0,1,0,0,0,1,0,0,0,0
6,0.3475540794,0.0,25000,0.0,778600.0,95400.0,0,0,0,0,1,0,0,0,1,1
3,0.3656118881,0.0,15000,1013177.0,2815303.0,152900.0,0,0,0,0,0,1,0,0,0,0
23,0.0,0.0,80000,3639174.0,149296487.0,150000.0,0,0,0,1,0,0,0,0,1,1
0,0.2574851284,0.0,100000,46125889.0,165029896.0,2300000.0,0,0,0,0,0,0,0,0,1,1
80,0.3395098045,4553.32,250000,24790297.0,72305933.0,1000000.0,0,0,0,0,1,0,0,1,0,2
6,0.3838095238,0.0,15000,0.0,57472.0,20000.0,0,1,0,0,1,1,0,0,0,0
11,0.3860957805,152036.56,290000,3369694.0,9122262.0,200000.0,0,1,0,0,1,1,0,0,0,0
3,0.3291315391,0.0,49900,10283767.0,6055708.0,500000.0,0,0,0,0,1,0,0,0,1,1
5,0.0,0.0,150000,1149036.0,3721946.0,20000.0,0,1,0,0,1,1,0,0,0,0
4,0.4412714583,0.0,100000,10798941.0,43325374.0,150000.0,0,0,0,0,1,0,1,0,0,3
3,0.3565131498,14450.0,100000,7986537.0,28328845.0,500000.0,0,0,0,0,0,1,0,0,0,0
118,0.488708111,17352.24,100000,0.0,48162129.0,3000000.0,0,0,0,0,0,0,0,0,1,1
0,0.0,0.0,100000,2607351.0,1577219.0,1342240000.0,0,0,0,0,0,1,0,0,0,0
41,0.531556155,0.0,70000,0.0,3108597.0,20000.0,0,0,0,0,0,0,1,0,0,3
20,0.3570632544,16172.0,250000,1256490.0,846640.0,98000.0,0,1,0,0,0,1,0,0,0,0
18,0.4116718687,1624.0,20000,5839438.0,1761067.0,400000.0,0,1,0,1,0,0,0,0,1,1
24,0.4194070316,0.0,30000,815389.0,4259578.0,120000.0,0,0,0,0,1,0,0,0,1,1
337,0.4105088875,0.0,40000,0.0,3047968.0,200000.0,0,0,0,0,0,0,0,0,1,1
3,0.3759347122,0.0,100000,3390418.0,9323958.0,40000.0,1,0,0,0,0,0,0,0,1,1
4,0.6338403756,6390.0,90000,767115.0,350097.0,200000.0,0,0,0,0,0,1,0,0,0,0
0,0.7459838449,0.0,30000,2058710.0,3081563.0,50000.0,0,0,0,0,0,0,0,0,1,1
12,0.6139238738,0.0,50000,0.0,1015126.0,95400.0,0,1,0,0,1,1,0,0,0,0
0,0.6235629588,26565.0,26000,0.0,866899.0,15000.0,0,1,0,0,1,1,0,0,0,0
72,0.694806424,98944.35,170000,160446690.0,464781076.0,500000.0,0,1,0,0,1,0,0,1,0,2
7,0.0969901589,31500.0,100000,5084111.0,8151850.0,100000.0,0,1,0,0,1,0,0,0,1,1
15,0.4745325714,0.0,210000,3945401.0,6551314.0,400000.0,0,0,0,0,0,0,1,0,0,3
10,0.4445438293,427368.68,2000000,65938087.0,70881639.0,1000000.0,0,1,0,0,1,0,1,0,0,3
8,0.589221381,7967.43,35000,1254615.0,1984000.0,60000.0,0,0,0,0,0,0,0,1,0,2
77,0.4865063632,6750.0,50000,4616340.0,11935091.0,1200000.0,0,0,0,0,0,0,0,0,1,1
0,0.1264242401,13248.0,80000,7959097.0,23014397.0,65000.0,1,0,0,0,0,0,1,0,0,3
2,0.0,0.0,50000,1569789.0,2345584.0,200000.0,0,0,0,1,0,1,0,0,0,0
7,0.1280465001,23718.0,300000,11906114.0,38631809.0,1000000.0,0,0,0,0,0,0,0,0,1,1
0,0.5588474789,0.0,60000,24140230.0,14235895.0,5490041.0,1,0,0,0,0,0,0,0,1,1
